frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
54,3,146,Light,ROC,30,180.18920590000002,39.51492272,1,878
54,3,147,Light,ROC,13,172.8677168,25.69023095,1,878
54,3,148,Dark,Finland,40,163.475378,23.26739539,1,878
54,3,151,Dark,Finland,33,137.8794718,18.68378523,1,878
54,3,152,Light,ROC,15,158.4290263,42.35987229,1,878
54,3,153,Dark,Finland,16,153.76038269999995,27.82736238,1,878
54,3,154,Dark,Finland,77,173.39431159999995,41.03802511,1,878
54,3,155,Light,ROC,2,173.7269368,40.38272185,1,878
54,3,156,Dark,Finland,6,133.48443830000002,40.17151848,1,878
54,3,157,Light,ROC,26,155.6798784,27.05273989,1,878
55,3,146,Light,ROC,30,180.77697780000003,39.39317163,1,878
55,3,147,Light,ROC,13,173.2067185,25.67029863,1,878
55,3,148,Dark,Finland,40,163.8606311,22.97460731,1,878
55,3,151,Dark,Finland,33,138.4361692,18.93663661,1,878
55,3,152,Light,ROC,15,158.4112507,42.29998075,1,878
55,3,153,Dark,Finland,16,154.1698642,28.23825826,1,878
55,3,154,Dark,Finland,77,174.11823869999995,41.01184199,1,878
55,3,155,Light,ROC,2,174.3522906,40.48000113,1,878
55,3,157,Light,ROC,26,155.70986090000005,26.92865149,1,878
55,3,156,Dark,Finland,6,133.53494945714291,40.593928424285714,1,878
56,3,146,Light,ROC,30,181.1412233,39.15799183,1,878
56,3,147,Light,ROC,13,173.3326759,25.65013663,1,878
56,3,148,Dark,Finland,40,163.8862134,22.51202970000001,1,878
56,3,151,Dark,Finland,33,138.6692493,18.76821613,1,878
56,3,153,Dark,Finland,16,154.20727150000005,28.16371245,1,878
56,3,154,Dark,Finland,77,174.90380159999995,41.24963829,1,878
56,3,155,Light,ROC,2,174.76683830000005,40.35775465,1,878
56,3,157,Light,ROC,26,155.6520686,26.70870241,1,878
56,3,152,Light,ROC,15,158.135921,42.1442318925,1,878
56,3,156,Dark,Finland,6,133.58546061428572,41.01633836857143,1,878
57,3,146,Light,ROC,30,180.81434130000002,39.37606298,1,878
57,3,147,Light,ROC,13,172.86693069999995,26.08648157,1,878
57,3,148,Dark,Finland,40,163.05182250000001,22.15657144,1,878
57,3,151,Dark,Finland,33,138.6179536,18.891358800000006,1,878
57,3,153,Dark,Finland,16,153.67866769999995,28.697863580000003,1,878
57,3,154,Dark,Finland,77,174.4087399,41.57132959,1,878
57,3,155,Light,ROC,2,174.3278547,40.46973774,1,878
57,3,157,Light,ROC,26,154.873985,26.84634622,1,878
57,3,152,Light,ROC,15,157.8605913,41.988483035,1,878
57,3,156,Dark,Finland,6,133.6359717714286,41.43874831285714,1,878
58,3,146,Light,ROC,30,181.1923007,38.95394447,1,878
58,3,147,Light,ROC,13,172.8125996,26.18990808,1,878
58,3,148,Dark,Finland,40,162.9602479,21.72518481,1,878
58,3,151,Dark,Finland,33,138.9259245,18.9103544,1,878
58,3,153,Dark,Finland,16,154.0043487,29.17708148,1,878
58,3,154,Dark,Finland,77,174.6886718,41.08235719,1,878
58,3,155,Light,ROC,2,174.8105892,40.14701515,1,878
58,3,157,Light,ROC,26,154.6895584,26.68029457,1,878
58,3,152,Light,ROC,15,157.58526160000005,41.8327341775,1,878
58,3,156,Dark,Finland,6,133.68648292857142,41.86115825714286,1,878
59,3,146,Light,ROC,30,181.2551265,38.907149,1,878
59,3,147,Light,ROC,13,172.78708269999996,26.28023852,1,878
59,3,148,Dark,Finland,40,162.9445578,21.6458203,1,878
59,3,151,Dark,Finland,33,139.0147585,18.92204539,1,878
59,3,153,Dark,Finland,16,154.08448049999996,29.365727000000003,1,878
59,3,154,Dark,Finland,77,174.71027980000005,41.00415007,1,878
59,3,155,Light,ROC,2,174.9083438,40.12901031,1,878
59,3,157,Light,ROC,26,154.61598859999995,26.66921155,1,878
59,3,152,Light,ROC,15,157.3099319,41.67698532,1,878
59,3,156,Dark,Finland,6,133.73699408571431,42.28356820142857,1,878
60,3,146,Light,ROC,30,180.7250487,38.72558292,1,878
